Hungary, Live births by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 08/03/2022
Year  ARDY   Cohort       Total          B1          B2          B3          B4         B5p
2019    31    1988      5562.00     2674.00     1960.00      649.00      137.00      142.00
2019    32    1987      5596.00     2443.00     2128.00      688.00      188.00      149.00
2019    33    1986      5353.00     2147.00     2125.00      731.00      172.00      178.00
2019    34    1985      4882.00     1828.00     1964.00      766.00      170.00      154.00
2019    35    1984      4434.00     1530.00     1795.00      774.00      179.00      156.00
2019    36    1983      4010.00     1394.00     1535.00      769.00      181.00      131.00
2019    37    1982      3402.00     1054.00     1336.00      707.00      178.00      127.00
2019    38    1981      2925.00      877.00     1065.00      622.00      195.00      166.00
2019    39    1980      2469.00      739.00      897.00      538.00      155.00      140.00
2019    40    1979      1928.00      564.00      668.00      433.00      159.00      104.00
2019    41    1978      1512.00      431.00      517.00      334.00      129.00      101.00
2019    42    1977      1029.00      278.00      334.00      232.00      102.00       83.00
2019    43    1976       623.00      170.00      186.00      146.00       57.00       64.00
2019    44    1975       363.00       97.00       91.00       82.00       53.00       40.00
2019    45    1974       199.00       69.00       50.00       39.00       25.00       16.00
2019    46    1973        77.00       34.00       22.00        8.00        8.00        5.00
2019    47    1972        28.00       17.00        5.00        3.00        1.00        2.00
2019    48    1971        18.00        6.00        5.00        3.00        0.00        4.00
2019    49    1970         9.00        5.00        2.00        1.00        0.00        1.00
2019    50    1969        11.00        7.00        3.00        1.00        0.00        0.00
2019    51    1968         3.00        2.00        0.00        0.00        1.00        0.00
2019    52    1967         0.00        0.00        0.00        0.00        0.00        0.00
2019    53    1966         0.00        0.00        0.00        0.00        0.00        0.00
2019    54    1965         0.00        0.00        0.00        0.00        0.00        0.00
2019    55+   1964-        0.00        0.00        0.00        0.00        0.00        0.00
2020    12-   2008+        0.00        0.00        0.00        0.00        0.00        0.00
2020    13    2007         1.00        1.00        0.00        0.00        0.00        0.00
2020    14    2006        22.00       22.00        0.00        0.00        0.00        0.00
2020    15    2005       142.00      140.00        2.00        0.00        0.00        0.00
2020    16    2004       387.00      355.00       31.00        1.00        0.00        0.00
2020    17    2003       731.00      654.00       72.00        4.00        1.00        0.00
2020    18    2002      1205.00      942.00      230.00       29.00        4.00        0.00
2020    19    2001      1640.00     1149.00      394.00       88.00        7.00        2.00
2020    20    2000      1963.00     1212.00      574.00      151.00       24.00        2.00
2020    21    1999      2002.00     1137.00      576.00      239.00       44.00        6.00
2020    22    1998      2367.00     1249.00      699.00      311.00       82.00       26.00
2020    23    1997      2585.00     1339.00      760.00      327.00      117.00       42.00
2020    24    1996      3043.00     1586.00      857.00      381.00      142.00       77.00
2020    25    1995      3674.00     2007.00      981.00      412.00      171.00      103.00
2020    26    1994      4258.00     2399.00     1113.00      448.00      183.00      115.00
2020    27    1993      4682.00     2624.00     1306.00      462.00      160.00      130.00
2020    28    1992      5352.00     2970.00     1527.00      533.00      181.00      141.00
2020    29    1991      5928.00     3144.00     1878.00      562.00      180.00      164.00
2020    30    1990      6074.00     3045.00     2030.00      643.00      176.00      180.00
2020    31    1989      5859.00     2797.00     2012.00      721.00      189.00      140.00
2020    32    1988      5955.00     2645.00     2154.00      801.00      193.00      162.00
2020    33    1987      5669.00     2277.00     2214.00      807.00      206.00      165.00
2020    34    1986      5211.00     1942.00     2020.00      833.00      241.00      175.00
2020    35    1985      4865.00     1721.00     1888.00      870.00      217.00      169.00
2020    36    1984      4088.00     1291.00     1595.00      826.00      207.00      169.00
2020    37    1983      3422.00     1094.00     1259.00      713.00      216.00      140.00
2020    38    1982      2878.00      895.00     1026.00      619.00      199.00      139.00
2020    39    1981      2474.00      699.00      884.00      530.00      212.00      149.00
2020    40    1980      1985.00      570.00      678.00      455.00      176.00      106.00
2020    41    1979      1480.00      419.00      473.00      358.00      134.00       96.00
2020    42    1978       949.00      277.00      289.00      203.00      100.00       80.00
2020    43    1977       681.00      200.00      208.00      131.00       72.00       70.00
2020    44    1976       353.00      117.00       70.00       80.00       39.00       47.00
2020    45    1975       210.00       81.00       47.00       38.00       22.00       22.00
2020    46    1974        94.00       38.00       18.00       14.00       14.00       10.00
2020    47    1973        47.00       18.00        9.00       13.00        4.00        3.00
2020    48    1972        28.00       18.00        6.00        2.00        1.00        1.00
2020    49    1971        14.00        9.00        4.00        1.00        0.00        0.00
2020    50    1970        11.00        4.00        6.00        1.00        0.00        0.00
2020    51    1969         7.00        6.00        1.00        0.00        0.00        0.00
2020    52    1968         2.00        0.00        1.00        1.00        0.00        0.00
2020    53    1967         0.00        0.00        0.00        0.00        0.00        0.00
2020    54    1966         0.00        0.00        0.00        0.00        0.00        0.00
